gene	conMean	treatMean	logFC	pValue	fdr
PRIM1	2.46624596	3.67840743596257	1.21216147596257	4.13741640347908e-21	2.7070962290319e-20
PDCD11	3.32818882	4.05123663794118	0.723047817941177	9.9522084824941e-23	8.87958156826974e-22
PDGFRB	3.4570654	4.44087305510695	0.983807655106952	7.32941943233246e-17	2.75492603599118e-16
CCL2	5.628257	4.75504717441176	-0.873209825588235	5.46749997479387e-07	9.11559593759046e-07
EFNA1	6.94213672	8.10691796176471	1.16478124176471	2.68388951136028e-17	1.05739500686197e-16
ATF3	5.94889864	4.65087852109626	-1.29802011890374	1.06808481043584e-11	2.51248818390939e-11
RBM17	2.9735411	3.56424064860963	0.590699548609626	2.01202589190385e-22	1.66250932677144e-21
BDH1	6.92675388	6.23801761208556	-0.688736267914438	0.000126492185643744	0.000177125154691057
CCHCR1	2.79615538	3.84226898566845	1.04611360566845	2.38408344735691e-28	4.19672277429867e-26
PCK1	10.80058874	7.9893275352139	-2.8112612047861	1.32891988187846e-19	6.85651245130399e-19
DPM2	3.3605159	4.3011697181016	0.940653818101605	2.08634898881769e-22	1.71429959239318e-21
PABPC1	8.45356902	9.54609224010695	1.09252322010695	3.64475195088784e-20	2.02989243267291e-19
TALDO1	6.91034046	7.71775629893048	0.807415838930481	2.81083796840526e-18	1.22547540843651e-17
INTS1	3.37312648	4.13431104700535	0.761184567005348	1.59417578960664e-23	1.73415698886643e-22
PI3	1.94671036	2.56652056588235	0.619810205882353	0.000552915661551673	0.000738419116795574
MLYCD	4.01947844	3.33558224002674	-0.683896199973262	8.54983753551305e-15	2.6059597981776e-14
GABRD	1.78524994	2.74416269069519	0.958912750695187	7.34136322896356e-30	1.12765934389195e-26
CYP2B6	7.41179544	4.76985350425134	-2.64194193574866	1.13989049187158e-20	6.91053720981583e-20
PLA2G1B	2.24117332	2.83361420048128	0.592440880481283	2.57649618929047e-09	5.08343023260095e-09
MMP14	3.17748368	4.10492155066845	0.92743787066845	7.84979815046457e-16	2.64848231715254e-15
CAT	8.31950382	7.37328903818182	-0.946214781818181	2.27902989802099e-14	6.70352017623024e-14
PACS2	2.98279214	3.7286890252139	0.745896885213904	9.52804914181245e-26	2.1916994288966e-24
TK1	2.65015268	4.38490599374332	1.73475331374332	5.29867670396596e-26	1.37252819138215e-24
INTS8	3.62140942	4.73795984302139	1.11655042302139	4.13302883086427e-27	2.05095750915866e-25
EFNA3	2.2146133	2.91353136729947	0.698918067299465	3.03270280796102e-22	2.40681616376637e-21
PTRH2	4.21647598	5.04117269532086	0.824696715320855	5.67346621597662e-21	3.61831964517845e-20
CYP3A43	4.45795298	3.45027808417112	-1.00767489582888	1.34627624146352e-12	3.38800506701788e-12
CORO1B	3.61935812	4.58608664508021	0.966728525080214	1.05655249442216e-24	1.61183561022987e-23
CTAG2	1.84942508	2.5541352492246	0.704710169224599	2.19957225004723e-09	4.35736923110736e-09
TBL3	3.47808236	4.0715779357754	0.593495575775401	4.98932934995032e-21	3.22154577106076e-20
ERGIC3	4.96633526	5.59146930368984	0.625134043689839	8.83998054839937e-25	1.37713488860691e-23
CDC123	4.72573436	5.71988568227273	0.994151322272727	3.34072981681067e-25	6.09683191567947e-24
SLC6A12	5.28002796	4.29419442454545	-0.985833535454545	3.15522946742579e-08	5.74879164310479e-08
SYF2	4.87920352	5.48444816839572	0.605244648395722	1.66416670987166e-19	8.52149828886746e-19
POLH	2.8182048	3.51063024863636	0.692425448636364	1.14959113567297e-13	3.17223945685703e-13
PTPRG	2.3138893	3.09640804312834	0.782518743128342	1.16025222446067e-15	3.84992783571041e-15
IGHG1	4.8744178	3.95752282473262	-0.916894975267379	0.000229145561140031	0.000314389987814522
ADAMTSL2	4.30229416	3.31102180534759	-0.991272354652406	9.80723803865297e-12	2.31376425201447e-11
DDX42	5.21502578	5.87376058748663	0.65873480748663	1.65177132727268e-21	1.15978506627978e-20
E2F1	1.9919915	3.61240984013369	1.62041834013369	1.32023105776736e-27	1.0320000825893e-25
SCAMP3	4.8170557	6.34317719622995	1.52612149622995	3.710528785761e-29	2.34107862604478e-26
CENPM	1.9183057	3.27714410679144	1.35883840679144	1.90253167210326e-26	6.0668094800318e-25
C12orf49	2.71170914	3.3425886873262	0.630879547326203	1.11479022930039e-15	3.70325012990235e-15
DUSP10	5.60918924	5.0228044547861	-0.586384785213903	2.65570526237489e-06	4.20768512691613e-06
MORC2	3.65145758	4.52592660663102	0.874469026631016	3.65529903931872e-25	6.50952750288352e-24
RHOC	5.4603262	6.48032422673797	1.01999802673797	3.72188423367672e-19	1.81431586291758e-18
TROAP	1.99938282	3.07427170991979	1.07488888991979	2.13686598556641e-28	4.19443050011291e-26
CLTCL1	2.3452467	2.95869096144385	0.61344426144385	5.25092374655667e-19	2.50034552309084e-18
S100P	2.11544454	4.16444766783422	2.04900312783422	1.13260594815822e-07	1.98537573726564e-07
ZWILCH	2.20801116	2.95845501713904	0.750443857139038	2.4890311880029e-23	2.55944266398482e-22
MXD3	2.13004586	3.08750581558824	0.957459955588235	2.0116960528938e-29	1.48077593626758e-26
SNRPB	5.71433222	7.23704859604278	1.52271637604278	1.03547244250618e-26	3.8920545041094e-25
IPO9	3.56431616	4.44448142775401	0.88016526775401	1.14292566085472e-25	2.53019106825307e-24
COL5A2	3.49744714	4.45457142989305	0.957124289893048	4.06388090323769e-09	7.9066652022684e-09
GRK6	2.9830637	3.78737377954545	0.804310079545455	7.30026762044724e-25	1.17242297984383e-23
GPATCH3	3.29800346	4.01642409398396	0.718420633983957	2.94737433601224e-24	3.89732896856229e-23
TXNRD1	5.1971688	6.59181131703209	1.39464251703209	1.93464123098013e-17	7.74997097199433e-17
PHLDA2	2.70737774	3.38443210395722	0.677054363957219	2.4669835055284e-05	3.6525084318358e-05
MCM2	2.30232086	4.04950872593583	1.74718786593583	5.79976946584836e-25	9.66591767770539e-24
BIRC3	3.75766876	4.38786879157754	0.63020003157754	0.00109749143644095	0.00143489370309102
PLOD3	4.97949636	6.28527786510695	1.30578150510695	6.33339645286883e-27	2.67669334297562e-25
TIMM17A	4.48841308	5.16837982991979	0.679966749919786	1.27036370001652e-19	6.56974388890276e-19
ASPM	1.64205672	3.58113152318182	1.93907480318182	1.97747373452291e-27	1.30350936545081e-25
COPS6	4.89176794	5.7277813144385	0.836013374438503	3.39430684285752e-26	9.57888573257523e-25
CHEK1	1.74695806	2.43059182497326	0.683633764973262	3.84805200450498e-25	6.78439987141567e-24
CYP2A6	9.86231656	6.93145132558824	-2.93086523441176	2.28688006355834e-11	5.25905014355918e-11
HSPB8	2.68632914	3.30986534272727	0.623536202727273	0.00957281090456796	0.0116021732601604
TMEM106C	4.37637648	5.93620507088235	1.55982859088235	4.18662603194617e-26	1.13437017607916e-24
GREM2	4.3353108	3.20462088465241	-1.13068991534759	3.47246649892809e-10	7.30814786395802e-10
PHF21A	3.0744176	3.73987567842246	0.66545807842246	7.73119970702401e-19	3.61321095302344e-18
F13A1	2.41682416	3.02722223713904	0.610398077139037	2.10557479107996e-07	3.62474023184745e-07
GDF2	3.9824636	2.12013004005348	-1.86233355994652	2.53116852731735e-31	1.11789058008971e-27
SEC61A1	6.29635446	7.2619882623262	0.965633802326203	1.38199469006717e-22	1.19560813882109e-21
FEN1	2.81086758	4.45293723163102	1.64206965163102	2.07914480884549e-28	4.19443050011291e-26
RPS11	8.29395326	9.25945025050802	0.96549699050802	2.19637015317051e-17	8.72718738774409e-17
GOLGA3	3.93003072	4.81256643459893	0.882535714598931	3.17866039461051e-26	9.11594391740086e-25
DENND4B	3.56370054	4.68176878315508	1.11806824315508	8.58609968593843e-26	2.01704836505038e-24
MELK	1.80466628	3.28776282122995	1.48309654122995	4.97915302630476e-28	5.49760733516874e-26
SPHK1	2.58216924	3.30580329542781	0.723634055427808	8.74926766713839e-05	0.00012406852031439
NUP133	3.54758116	4.67229021385027	1.12470905385027	1.62715462915952e-24	2.34464222501893e-23
RPL9	8.85469586	9.47658964762032	0.621893787620321	1.66436452391389e-13	4.53604808384184e-13
DPP3	3.74020018	4.50860600740642	0.768405827406417	3.81525870950682e-20	2.11551664664619e-19
MARCKS	4.25909244	5.11835253398396	0.859260093983957	3.0365544942148e-10	6.42440379578427e-10
GPR137	3.06378212	3.75002271053476	0.686240590534759	2.39849036696043e-23	2.47498427702821e-22
ATP13A1	3.3142034	4.35011247294118	1.03590907294118	2.5421364007425e-26	7.56050196220825e-25
COG2	2.64109318	3.67172678080214	1.03063360080214	1.5168176766599e-28	4.19443050011291e-26
TPCN1	4.29741442	5.13524174812834	0.837827328128342	2.15069091990926e-20	1.24734424790272e-19
LOXL2	2.20332746	3.01504050604278	0.811713046042781	1.1697288200781e-24	1.75717936526358e-23
SCAMP5	2.72626094	3.49368372029412	0.767422780294118	4.21661607936228e-12	1.02014160035626e-11
IGBP1	4.4737347	5.28083722093583	0.807102520935829	1.19451842273701e-22	1.04882517177296e-21
BCL7C	3.32006656	4.05704281836898	0.736976258368984	3.76563389926519e-18	1.62570108661825e-17
SLC38A2	8.52337648	7.49284919425134	-1.03052728574866	1.81915612827352e-12	4.53275206799436e-12
COL4A2	3.94182304	5.54116281109626	1.59933977109626	1.52043893963006e-21	1.07354413699059e-20
TRIOBP	3.83512414	4.49305079446524	0.65792665446524	8.14138748669506e-21	5.02887242447395e-20
SRD5A1	5.6191697	4.6290113821123	-0.990158317887701	1.9869065175021e-12	4.93958493360429e-12
ZNF468	2.10945322	2.78168139334225	0.672228173342246	2.75636490129149e-07	4.70654768472989e-07
CTH	6.9645544	5.65558118299465	-1.30897321700535	1.39576256500239e-08	2.61757681882383e-08
CKAP2	2.26893012	3.41130315593583	1.14237303593583	1.22190602231049e-20	7.37737245049115e-20
HRAS	3.65678176	4.68236136050802	1.02557960050802	7.58530389035116e-25	1.20722503177427e-23
ATP6V0B	5.8192581	6.66902294925134	0.849764849251337	1.13622489671111e-18	5.19207165682837e-18
PACSIN2	5.45821434	6.30425012748663	0.846035787486631	2.01517785056519e-16	7.22992118360777e-16
ACD	3.01011938	3.74491450213904	0.734795122139038	3.38770837918867e-23	3.35466682885353e-22
MSRA	5.98164946	4.86538699681818	-1.11626246318182	9.79945255676429e-17	3.63081226652261e-16
CCNB2	1.89389848	3.4927570973262	1.5988586173262	9.54684377429266e-28	8.51790616750778e-26
LUM	5.84993508	5.02464471569519	-0.825290364304813	0.00243909355535809	0.00311067187041265
ZC3H3	3.26873048	4.53663202101604	1.26790154101604	2.5089063545864e-26	7.48688169934516e-25
CP	8.57235096	7.30505931294118	-1.26729164705882	7.95291008006888e-13	2.0397228437064e-12
HIST3H2A	2.36685306	2.95339244312834	0.586539383128342	0.00790686225557436	0.00965993282205924
DHX29	4.4951108	5.1408220859893	0.645711285989305	2.07315123035049e-18	9.15149666051268e-18
NDUFA3	6.23194836	6.88807136470588	0.656123004705883	5.85301303945074e-15	1.81275119836846e-14
MRPL52	3.16381504	3.81658435975936	0.652769319759359	1.57540884711851e-21	1.11058151209879e-20
EHMT2	3.20680522	4.30560999860963	1.09880477860963	4.22907310978734e-28	5.18732348255344e-26
ZNF652	4.0075758	4.67717617411765	0.669600374117647	2.51940235031485e-17	9.96145074320997e-17
MTDH	6.05374022	6.71666475574866	0.662924535748664	5.14674714959622e-14	1.46933476316688e-13
HYOU1	6.00780206	6.90864950048128	0.900847440481283	4.76818886670266e-15	1.48824778302419e-14
CDK1	1.7558886	3.45734221398396	1.70145361398396	7.08717315255911e-28	6.87923081940161e-26
SPRY2	4.94707846	4.13494290893048	-0.812135551069519	1.62171304135109e-12	4.0579578737264e-12
RND3	8.039204	5.96808729008021	-2.07111670991979	7.4178953680826e-21	4.62075245319278e-20
HMGN4	4.4289941	5.32323576537433	0.894241665374332	1.50361101160432e-15	4.92816180538069e-15
HTATSF1	4.03599868	4.74446760548128	0.708468925481283	3.0139566197117e-21	2.02913710532877e-20
PIK3C2G	4.04843856	3.43337014612299	-0.615068413877006	2.51930151173594e-08	4.62928859021501e-08
EIF4G3	3.57296166	4.18878701855615	0.61582535855615	2.88649996042106e-13	7.68660058800097e-13
PAXIP1	2.73878906	3.40432677483957	0.665537714839572	1.47798132067829e-18	6.63364278737365e-18
RRS1	3.81783264	5.05631617237968	1.23848353237968	2.91144115628905e-16	1.02498045968518e-15
PSMD10	4.03843218	5.3155407471123	1.2771085671123	5.51058219175761e-26	1.41086876811e-24
PYCARD	3.56858728	4.29255244989305	0.723965169893048	7.65491369297695e-06	1.1702293639679e-05
THOC1	3.00210708	3.69533182002674	0.693224740026738	1.08826888347812e-20	6.6203023744919e-20
SIPA1	3.65228094	4.25013290703209	0.597851967032086	2.08641285049821e-15	6.73584967414133e-15
TACSTD2	3.1492254	2.37627032502674	-0.772955074973262	1.97485152767e-14	5.83434143834048e-14
KDELR3	3.33514044	4.17451275941176	0.839372319411765	3.10765127958246e-09	6.09591022708236e-09
PGM1	8.15659138	7.33979283168449	-0.816798548315508	1.1076846764438e-13	3.066179488257e-13
TBC1D17	3.56879226	4.29801607724599	0.72922381724599	1.28798767234043e-21	9.21944498361671e-21
METTL5	3.80979956	4.5649503381016	0.755150778101604	4.83512665536958e-26	1.27488578348894e-24
AKAP8	3.44249324	4.05688202213904	0.614388782139037	2.89004454295143e-22	2.30187226761857e-21
TRIM24	4.50580296	5.35683533687166	0.851032376871658	1.60786079211621e-16	5.83733431021886e-16
LYRM2	3.11582814	3.70687494224599	0.591046802245989	1.79170143907314e-13	4.86657405022541e-13
PRKAB2	3.18511796	4.39891427262032	1.21379631262032	9.78822954274542e-16	3.26755221281445e-15
PPP1CC	5.600664	6.58957806048128	0.988914060481283	5.88213875320192e-24	7.16647332510794e-23
EPHX2	7.50539344	6.05201284860963	-1.45338059139037	3.56515358559311e-17	1.38726879390061e-16
MT1M	9.1859264	5.17812611216578	-4.00780028783422	4.33224106534787e-23	4.15041586754837e-22
USP11	4.14170222	4.88823577430481	0.746533554304813	5.08968493149781e-17	1.94451500864707e-16
CKLF	2.76365222	3.87302353516043	1.10937131516043	7.15911267336636e-23	6.55299919625337e-22
LAMB1	3.78476134	4.5476083886631	0.762847048663102	1.48117284702206e-06	2.38962552652892e-06
POLA2	2.56225506	3.35797821494652	0.795723154946524	8.15035063879529e-26	1.93008169416833e-24
PTTG1	2.63253708	4.97993020085562	2.34739312085562	1.45091895882016e-27	1.09538180882551e-25
TULP3	2.91282034	3.63215877863636	0.719338438636364	1.52206124251904e-20	9.04126896783503e-20
R3HDM1	2.8865299	3.49547316368984	0.608943263689839	2.50158580139136e-24	3.38903487479906e-23
OAZ1	6.85051196	7.61642588962567	0.765913929625668	2.34940778455384e-15	7.53807445004144e-15
TACC3	2.22944816	3.59970914144385	1.37026098144385	7.43989670139309e-26	1.81037486400565e-24
DTL	1.79350972	3.5226426102139	1.7291328902139	3.35004781900277e-26	9.48428602091393e-25
ALPK3	2.2816106	2.98524496721925	0.703634367219251	3.79884626907382e-12	9.22860536158665e-12
OPTN	5.05495664	5.87007461898396	0.815117978983957	2.62908542135797e-16	9.31890510708465e-16
MGST3	5.90721824	6.57155314280749	0.664334902807487	1.91427417466887e-17	7.67534443252389e-17
RAD51	1.98461018	2.57627792088235	0.591667740882353	3.17318019211873e-25	5.87603786938883e-24
ARHGAP4	2.48398306	3.18583996074866	0.701856900748663	1.26628321814096e-11	2.96922741328354e-11
MAGED2	4.4896001	5.52855297911765	1.03895287911765	3.84805200450498e-25	6.78439987141567e-24
KIF3B	4.79758468	5.44163614149733	0.644051461497326	1.2819480495858e-16	4.71025254658543e-16
CLIC1	6.18320732	7.43717256098931	1.2539652409893	3.93199621514378e-18	1.69338481561994e-17
GTF2IRD1	2.8818751	3.69861318740642	0.816738087406417	5.67346621597662e-21	3.61831964517845e-20
ACADL	4.40127794	3.39525704259358	-1.00602089740642	6.55332446109895e-12	1.56489632238137e-11
SMARCD2	4.50776496	5.13687143684492	0.629106476844919	2.85267651523861e-16	1.00509340483058e-15
MTX1	3.39507274	4.4675537997861	1.0724810597861	3.72077619811114e-26	1.03350994207282e-24
COX8A	8.23541058	8.84017821778075	0.604767637780748	3.15866893170119e-16	1.10892379466282e-15
MAD2L1BP	4.04989792	4.73529643708556	0.685398517085561	6.53700526941813e-17	2.46969065632037e-16
PEX11B	4.79023196	5.73181994860963	0.941587988609625	7.59257387255126e-21	4.71625914319587e-20
FKBP11	4.5739842	5.67278402994652	1.09879982994652	2.57309499634571e-17	1.01646458420043e-16
GLA	3.88559456	5.13394958237968	1.24835502237968	1.19985072860911e-24	1.79327943922238e-23
DBN1	2.47609254	3.39862673532086	0.922534195320855	1.72812913846352e-15	5.63060298046782e-15
TESC	2.57816128	3.71913362473262	1.14097234473262	1.05991814260433e-05	1.60725441263932e-05
MRPL18	6.07291854	6.72958683286096	0.656668292860963	4.73064151314506e-17	1.81440540536736e-16
TPD52	3.8560962	4.58310329122995	0.727007091229946	4.15429785521998e-13	1.08919302330537e-12
ITPA	4.54300946	5.51080061893048	0.967791158930481	2.62435596039602e-22	2.10544379638311e-21
RPP30	3.58521208	4.31903009842246	0.73381801842246	1.76038496802306e-23	1.89396838277073e-22
HOMER3	2.51879818	3.2044566573262	0.685658477326203	1.61524150129153e-14	4.80223095957862e-14
PSMB4	7.43219034	8.65859395636364	1.22640361636364	2.51812868830329e-28	4.19672277429867e-26
DBH	4.5125618	2.75254334173797	-1.76001845826203	1.77805950245522e-24	2.53725356788158e-23
HPX	11.78799902	10.1587130841979	-1.62928593580214	1.21379721747989e-21	8.7237354125304e-21
ABCC10	2.47637716	3.33327484	0.85689768	1.46094642804568e-26	4.9824477988137e-25
C19orf54	3.2741465	3.95011994612299	0.675973446122994	7.94091118217045e-24	9.2414164435371e-23
FASTKD3	3.29703934	4.08298232820856	0.785942988208556	1.91687695832181e-20	1.11834703915829e-19
SHBG	5.64494458	4.01157815919786	-1.63336642080214	1.97494406211231e-14	5.83434143834048e-14
POP7	5.3288805	5.95889403882353	0.630013538823529	1.52727519062253e-16	5.56076741911328e-16
NENF	4.52884806	5.33932559323529	0.810477533235295	5.37172024038982e-20	2.92169980808887e-19
EXOSC4	4.2918279	5.24334069430481	0.951512794304812	2.15391722360856e-19	1.08284296164681e-18
EXOC2	2.8393396	3.4247507355615	0.585411135561497	2.14930728758001e-15	6.9287705369322e-15
RPL37A	5.34653174	6.21128289451872	0.864751154518717	6.1524833778487e-14	1.73681322072667e-13
XPO6	4.18127052	4.89198402657754	0.71071350657754	1.8264002471292e-22	1.53351648126352e-21
RASSF7	4.59257692	5.41911034668449	0.826533426684492	4.03129013412828e-16	1.40190495097461e-15
FAIM	2.3258912	2.97877820307487	0.652887003074866	3.07749072031483e-17	1.20708150677357e-16
ATXN2L	3.10360956	3.84359034631016	0.73998078631016	1.35598154436035e-20	8.1534274889959e-20
STX10	3.93924888	5.08643187149733	1.14718299149733	2.84135114898105e-27	1.65116149335195e-25
BYSL	3.48701998	4.35092437981283	0.863904399812835	1.4459928478535e-18	6.50991581299183e-18
CREB3L2	4.46994042	5.34568792740642	0.875747507406417	2.66234941111684e-18	1.16418476972253e-17
SFRP1	2.68639322	2.09794038516043	-0.588452834839572	6.14890754229124e-22	4.67412223072793e-21
ACACA	3.32599982	4.11227393510695	0.786274115106952	6.37073050773619e-20	3.4270805465794e-19
ADAM10	2.8134824	3.42499453588235	0.611512135882353	1.1076846764438e-13	3.066179488257e-13
RMND5B	3.01822328	3.64668948005348	0.628466200053476	5.22985242667933e-26	1.36269281666249e-24
RPS25	9.0452256	9.63649302524064	0.591267425240641	1.03747105336778e-14	3.12977520983525e-14
PLA2G6	2.59955584	3.3665339302139	0.766978090213904	5.45622901519618e-24	6.71237756145235e-23
CRP	9.4102239	7.81147899181818	-1.59874490818182	0.000988589602637	0.00129712001783907
ADRA1A	3.81275874	2.40032997641711	-1.41242876358289	1.94185330321882e-24	2.72828352248597e-23
DUSP12	2.82641278	4.03105409157754	1.20464131157754	1.87760050111779e-26	6.03085280959034e-25
CHKA	3.76396224	4.93630375973262	1.17234151973262	5.26893518812234e-22	4.02601008937855e-21
SPPL2B	2.7642152	3.41017837114973	0.645963171149733	1.00644496316067e-23	1.14413492401521e-22
LIFR	3.42574298	2.24897427847594	-1.17676870152406	4.78604198536741e-25	8.17700364734049e-24
TF	10.16246304	9.43793398398396	-0.724529056016044	5.64473334373387e-07	9.3951252355759e-07
RPS6	9.1286884	9.86158245502674	0.732894055026739	2.36918620818335e-12	5.85698902235755e-12
F2	10.49065162	9.82359254216578	-0.667059077834224	2.74178714713547e-08	5.0193172788907e-08
TKT	4.71102882	6.25993937941176	1.54891055941176	5.81701617136153e-20	3.14646073739353e-19
C4BPA	10.6845643	9.80522909550802	-0.879335204491978	5.70043269631361e-05	8.18996779546814e-05
SF3B2	5.1243638	5.87248227737968	0.748118477379679	7.64892579217386e-24	8.97250485023529e-23
SLC35D1	5.99267066	5.17504265192513	-0.817628008074866	7.61065338605144e-15	2.3285383220988e-14
HGS	4.1849089	5.23064267475936	1.04573377475936	3.22086033428477e-22	2.54698830194605e-21
RPL27	8.87524628	9.72399518053476	0.848748900534758	1.0034286564828e-20	6.13800922625524e-20
USP39	3.43911822	4.16918353395722	0.730065313957219	1.95338275953835e-26	6.2065575233821e-25
MASP2	6.23086568	5.55128731553476	-0.67957836446524	0.021676917252713	0.0254549601293823
RARA	3.66567242	4.25157842334225	0.585906003342246	3.42656371461598e-16	1.1991615408559e-15
TCEAL1	3.66248254	4.28593580842246	0.62345326842246	4.67376167724247e-13	1.22067820505863e-12
RNF4	4.25329448	4.88005062352941	0.626756143529412	1.34758917509661e-15	4.44151312821954e-15
SKP2	2.61910114	3.27011216981283	0.651011029812834	5.70946954429772e-12	1.36708442626137e-11
PSMD2	5.20008202	6.27458204569519	1.07450002569519	1.11171466268666e-24	1.68435259271205e-23
DNMT1	3.0252488	4.10199469986631	1.07674589986631	7.50473201998915e-21	4.67155024190022e-20
TPM2	2.85213738	4.42767833347594	1.57554095347594	1.47980791813437e-23	1.62374451439514e-22
MTFR1	4.5680647	5.16438031136364	0.596315611363637	4.71625428526295e-13	1.23104828905815e-12
TNPO2	3.01864012	3.7217215913369	0.703081471336898	1.64309190461297e-25	3.38308410103645e-24
GLG1	3.17819864	3.98549860248663	0.807299962486631	7.31638463049663e-16	2.48083015129277e-15
NAGPA	2.99049334	3.86439229740642	0.873898957406417	2.51655400910702e-25	4.85343265555509e-24
MAPK8IP2	1.97483586	2.65516360631016	0.68032774631016	6.69784980181889e-19	3.15363045306323e-18
ALG3	4.52430806	5.59110908759358	1.06680102759358	2.11416125551002e-26	6.62212282621277e-25
WSB2	5.16480838	6.12542291473262	0.96061453473262	8.23659517877426e-21	5.08412615053201e-20
TAF10	5.49432042	6.41401776852941	0.919697348529412	3.4845711442695e-26	9.74025851814319e-25
RBM10	4.68596208	5.42783044863636	0.741868368636363	8.08506767374982e-25	1.26847962277499e-23
TMEM50B	3.94797342	4.62060605387701	0.672632633877006	6.4203476176648e-15	1.97874844755175e-14
AOX1	9.43082604	7.78434156294118	-1.64648447705882	1.55203483355729e-11	3.61909284181931e-11
ACSM1	2.73738204	3.63748485248663	0.900102812486631	0.000302397194913182	0.000411567707653026
SERPING1	10.9501458	10.0631042818182	-0.887041518181817	6.58586513579043e-13	1.69996922105309e-12
PSMD1	5.17196498	5.98721270927807	0.815247729278075	4.17551091240141e-23	4.01767841930737e-22
DAO	5.93701712	5.03267058368984	-0.90434653631016	2.75318110260148e-06	4.35431489333552e-06
CHD4	4.59107932	5.30515047264706	0.714071152647058	4.47649740806295e-20	2.46207357443462e-19
XPOT	4.51944256	5.52219201024064	1.00274945024064	9.02046868644652e-19	4.18036725642089e-18
IDUA	2.38218468	3.22068726459893	0.838502584598931	1.01680552929944e-25	2.2970443069826e-24
OLFML3	5.02430218	3.8068583528877	-1.2174438271123	4.67584301105962e-15	1.45994066160091e-14
OGDHL	6.83114388	5.37784791735294	-1.45329596264706	4.38659556932906e-13	1.1480532937447e-12
COX7B	7.64660988	8.27074784652406	0.624137966524064	6.16512099207823e-16	2.10582032958341e-15
RNPEPL1	3.32583362	4.21903545459893	0.893201834598931	1.07110731657901e-23	1.20986301651726e-22
SEMA6C	2.4487202	3.32086170339572	0.872141503395722	7.08037520234606e-21	4.43552866399452e-20
PLG	10.57723378	8.99443621291444	-1.58279756708556	1.74062541348406e-19	8.87186628811581e-19
SNRPB2	5.27951282	6.02944928518717	0.749936465187166	2.71123900277962e-21	1.83653175702089e-20
ZNF12	3.35058456	3.93798126088235	0.587396700882353	7.14739507532092e-14	2.00613094058817e-13
GNS	4.7621571	5.64137151903743	0.879214419037433	3.55984160811868e-19	1.74012622714512e-18
LGALS4	6.45400808	7.0943253302139	0.640317250213903	0.000205003817238211	0.000282672294359213
CDKN3	1.63950122	3.82753264112299	2.18803142112299	9.90380708651295e-29	3.49921311980676e-26
MRPL24	5.88294928	6.89580205409091	1.01285277409091	5.66522093392454e-24	6.94048495275388e-23
ZNF580	3.40309406	4.30592893339572	0.902834873395722	1.38846342841537e-25	2.94107852834364e-24
TPM4	3.82491554	4.62848259850267	0.803567058502674	1.79321898254485e-09	3.58116736893933e-09
FBXO9	4.40832964	5.14366306122995	0.735333421229947	1.88286949899158e-19	9.53634534667008e-19
TCFL5	2.7863286	3.71091373342246	0.92458513342246	1.30335545233187e-21	9.30682191628732e-21
NDUFA6	6.10218374	6.8254794268984	0.723295686898395	4.38689629989242e-21	2.85762942602874e-20
ALDOB	11.95633968	10.0614762668717	-1.89486341312834	1.93753747202245e-14	5.73342327985739e-14
HSPD1	8.24753512	8.88757189080214	0.640036770802139	5.00698124159479e-15	1.56112479022262e-14
MCM5	2.74650376	4.09548250205882	1.34897874205882	3.83928953211871e-24	4.91484701988472e-23
SERPINI1	2.07945396	3.12977594213904	1.05032198213904	1.52106836599021e-19	7.82504186184713e-19
ALS2CL	3.13738998	3.95918836125668	0.821798381256684	9.11415289899415e-17	3.38399800575096e-16
KIF5B	4.45345558	5.08645729409091	0.633001714090909	1.39495830941033e-12	3.50645041178755e-12
DPM3	5.60902118	6.35346605048128	0.744444870481283	9.59743535463849e-13	2.44587843299255e-12
RFC2	3.37247768	4.1720546773262	0.799576997326203	2.50072688280854e-22	2.02094424115717e-21
SLC33A1	3.86103806	4.52515547197861	0.66411741197861	2.0064856555001e-18	8.86607693598418e-18
CSNK1D	4.20406366	5.07247846352941	0.868414803529411	2.01726525414238e-23	2.13395257363349e-22
BPGM	2.70134904	3.63382208729947	0.932473047299465	2.04366357963049e-24	2.83385877533377e-23
PCK2	9.0154231	7.94560491358289	-1.06981818641711	6.45395800722258e-11	1.43886448959609e-10
SFI1	2.05536624	2.66420811582888	0.608841875828877	3.85745293724303e-22	3.00731525107393e-21
HSD11B1	9.57957098	7.36322898435829	-2.21634199564171	2.7156079367946e-09	5.35423323788096e-09
ESF1	3.88691764	4.62995191152406	0.743034271524064	2.11423589006449e-13	5.71102312444637e-13
IGFBP4	9.85741532	9.14852733831551	-0.708887981684491	2.50782685937056e-11	5.75068396906027e-11
PRAF2	3.31592232	4.03282438815508	0.71690206815508	1.4302559819618e-18	6.44235139656735e-18
MCM7	3.68841306	5.16935225540107	1.48093919540107	1.38568194293683e-26	4.78114398514102e-25
CYP2C8	8.72183468	6.08387592	-2.63795876	6.03825627802674e-26	1.51954181492337e-24
DHODH	5.17919428	3.95262347090909	-1.22657080909091	4.98696097576291e-16	1.7193530951957e-15
JMJD4	2.807875	3.71844649668449	0.910571496684492	5.32612244298958e-27	2.43759790357135e-25
RNF187	5.48592738	6.7531911684492	1.2672637884492	2.75415203518498e-25	5.22047745210063e-24
BUD31	4.1359327	4.83454960925134	0.698616909251337	1.56643217235505e-24	2.27196968446833e-23
