id	TCGA-DD-A11B-11A	TCGA-DD-A39Z-11A	TCGA-BC-A112-11A	TCGA-DD-A115-11A	TCGA-FV-A2QR-11A	TCGA-DD-A1EI-11A	TCGA-DD-A39W-11A	TCGA-BC-A10Q-11A	TCGA-DD-A1E9-11A	TCGA-BD-A3EP-11A	TCGA-BC-A10U-11A	TCGA-G3-A25X-11A	TCGA-DD-A1EC-11A	TCGA-EP-A12J-11A	TCGA-BC-A10T-11A	TCGA-DD-A39V-11A	TCGA-FV-A23B-11A	TCGA-BC-A10X-11A	TCGA-DD-A1EL-11A	TCGA-BC-A10S-11A	TCGA-DD-A113-11A	TCGA-BC-A216-11A	TCGA-DD-A3A2-11A	TCGA-DD-A119-11A	TCGA-DD-A1EE-11A	TCGA-DD-A114-11A	TCGA-G3-A25W-11A	TCGA-DD-A3A1-11A	TCGA-DD-A1EH-11A	TCGA-DD-A11C-11A	TCGA-ES-A2HT-11A	TCGA-EP-A26S-11A	TCGA-BC-A10Y-11A	TCGA-ES-A2HS-11A	TCGA-DD-A11D-11A	TCGA-DD-A1EB-11A	TCGA-DD-A116-11A	TCGA-DD-A1EJ-11A	TCGA-DD-A3A3-11A	TCGA-DD-A118-11A	TCGA-DD-A1EF-11A	TCGA-DD-A11A-11A	TCGA-BC-A10Z-11A	TCGA-DD-A1ED-11A	TCGA-BC-A110-11A	TCGA-DD-A1EG-11A	TCGA-BC-A10R-11A	TCGA-DD-A39X-11A	TCGA-BD-A2L6-11A	TCGA-BC-A10W-11A
KIF11	0.0455936674623651	0.0396347310494378	0.0438549459334043	0.0443732875308244	0.0436067952180546	0.0267012432877205	0.0370345914327207	0.0312787035163851	0.045344086133105	0.0432211203574966	0.0434132366659345	0.0417902082025887	0.0405232306782237	0.0483840607016056	0.0326497916196598	0.04512574579057	0.046505911151229	0.0502410397660049	0.0348056489878087	0.0478704815902006	0.0434029433758333	0.0481826091303258	0.0542730493591581	0.0377260110752834	0.0300281919534443	0.0355349163788831	0.05390847338912	0.0349433970598326	0.0444039679499063	0.028588167720523	0.0344554336289431	0.0480625803383506	0.0468525087048804	0.0517779027148081	0.0492225645458869	0.0458359196409936	0.0482026555612804	0.0420636930728631	0.0263892827642909	0.0467239774640553	0.0403937569419257	0.0390623171386609	0.044463166214018	0.041899965337176	0.0477849963688693	0.0489416814789981	0.0448634683649717	0.0482026555612804	0.0450511608521693	0.05120231526536
POLRMT	0.300404482070227	0.309390554329892	0.305207091990821	0.311746344213148	0.306394253888627	0.310718260092558	0.309461210763527	0.295373615427165	0.302590886476006	0.289932068502195	0.303509076726635	0.315888030214022	0.301341366204965	0.305719394126305	0.302231090565341	0.31140984271436	0.286666345535173	0.301773917120583	0.304589862805258	0.246579825887408	0.304665158087644	0.300508692335217	0.29691926548556	0.303689142706008	0.305605588806824	0.292173773563963	0.289446153821092	0.317707728817774	0.314916385374057	0.30127013763301	0.304779033913799	0.310577731384319	0.300544209652029	0.281152889610726	0.284263721879044	0.292549470002045	0.30661060379194	0.305970241713142	0.309422873173137	0.303366692557637	0.288958213635308	0.292007290611376	0.297385497808416	0.307982463788982	0.303259017529014	0.315584986785281	0.294916548919487	0.306821468495718	0.298432429653782	0.303509076726635
MGP	0.23732960205382	0.696684493174847	0.195954485789606	0.676137674957521	0.322035633353204	0.518202952750994	0.642407543288162	0.52697163586205	0.410434499795369	0.397176360112346	0.472774558618346	0.310646804936253	0.64300177793806	0.328670967640222	0.371277486901498	0.172467806382522	0.486897864463421	0.598102825128001	0.700863886910806	0.519673051782016	0.603812771014107	0.531537489632468	0.731675638152422	0.584312789430019	0.279484631537302	0.381439208368996	0.628259876133414	0.370039993734999	0.430622291795119	0.612382887748717	0.341000193612216	0.31536448616339	0.406210862706185	0.252667963205914	0.314118166926379	0.59135228289269	0.325489504696096	0.574823427777051	0.181996111853051	0.60585436877793	0.680061295943491	0.259796473208509	0.517107553735078	0.631870776182342	0.644354001905404	0.245093424008398	0.530990068011298	0.699569461911927	0.577905534166875	0.461040682606363
DNAJC12	0.453613009407893	0.471188466813124	0.44428765766703	0.462145257684103	0.476268221844523	0.447343044680637	0.447391359110532	0.450108828442661	0.469790841513426	0.448425097948078	0.443018153065058	0.902205482985895	0.45477829021371	0.429235771329569	0.458581975484521	0.458625708830964	0.433816046509683	0.462194822178505	0.461912568816077	0.949622889902337	0.464538611468818	0.450850767809208	0.455345468756187	0.511585271884443	0.469156811279646	0.452109840401539	0.434938330420997	0.47478610181768	0.450946006274509	0.453090652891543	0.450988696911284	0.455248920742785	0.453753319089046	0.449421201681137	0.456222271653018	0.447915232283018	0.461140302536696	0.4568403262522	0.460520757533236	0.478547573227665	0.436964131341735	0.287078966272839	0.466210439471392	0.452904321540662	0.452948921345546	0.925967239274058	0.464490495569113	0.467309443184494	0.464162607762305	0.482883291019673
CANX	0.169742159078599	0.182334366660413	0.164426535903406	0.164012374229349	0.176784022383706	0.160630979304338	0.172616122960324	0.164403583651512	0.16452283469629	0.156632380240793	0.161594175458529	0.184097642772217	0.169008005532625	0.171912578068053	0.164825238145106	0.171639263542307	0.154613423202497	0.159844852177498	0.168402006891999	0.169259569910332	0.172742458676906	0.164647566779685	0.172164898519616	0.165749119896439	0.166739831703752	0.156632380240793	0.159940835900052	0.174952650466834	0.175108911934713	0.146733709640001	0.171106409933992	0.179965413409724	0.163707502292001	0.174898386169843	0.167622788102133	0.154082931691133	0.1610998218261	0.163087092157854	0.181049884584433	0.164595032024889	0.160190326431006	0.156536629899167	0.161569679920192	0.168578961824709	0.155049612683332	0.184854907007694	0.168279976229808	0.168501411749413	0.153809954672837	0.158545033387715
GTF2IRD1	0.149344923799505	0.159599091263091	0.141018186209872	0.145677392117042	0.13833203853673	0.144536567316083	0.140926509670126	0.136255399520089	0.160607859364903	0.129925785552419	0.145253387187737	0.144258986587227	0.140413636685263	0.147262667291068	0.143620818887063	0.15734294483292	0.124996524555212	0.131362969725323	0.166071746244196	0.147569478905244	0.141645525964654	0.135120810440422	0.156882065578179	0.142374516454337	0.151161162014196	0.145062250311408	0.127297184854196	0.153440962377255	0.146146581703848	0.141975078829591	0.161022147933058	0.154488745459731	0.141160507890689	0.154414954506661	0.147451539972418	0.135307955950681	0.136807750225689	0.134518965530821	0.166591962377048	0.135952217252038	0.128436182139583	0.1768339727487	0.137422888582293	0.141859190541414	0.129725001835962	0.158299033625003	0.138812587264769	0.143197657043163	0.136302036614772	0.145771082388536
MNS1	0.147428513496214	0.150192844521831	0.164695586659348	0.135377223367479	0.14723960581681	0.159404985311987	0.140904400125753	0.139882009038504	0.160037853533364	0.137378127279274	0.142113269445966	0.174748057192061	0.138283044180742	0.166546502639141	0.163707502292001	0.146733709640001	0.14333691075019	0.129065414544539	0.134700551689574	0.198969354548893	0.150168753008824	0.14906305026944	0.145583807271363	0.134065156576196	0.144118565337258	0.138354097993504	0.162243032631692	0.148064732489126	0.161048413727756	0.132613542526852	0.152662372743532	0.154463115955239	0.151137421122519	0.144303886946732	0.151161162014196	0.149771142472903	0.15741836910565	0.157985807376394	0.148137787852358	0.169060095889151	0.140298728797273	0.147144080271438	0.161645216913353	0.153785935031289	0.151713805239731	0.16244464875625	0.137330897343534	0.159820170875922	0.153416314433267	0.128101410518499
TM4SF20	0.905648106592148	0.89461623022535	0.909208863098551	0.896432648275118	0.907665913176243	0.863836794638525	0.920317268234095	0.904942713105214	0.88265548573533	0.921115359397147	0.910547930971537	0.885683130118669	0.90450521976287	0.921541664522032	0.886706283738698	0.881036538425905	0.910547930971537	0.899531983940719	0.852087306415752	0.895866232624186	0.865757247235129	0.889165624233179	0.909572502655683	0.851191976304141	0.890421442849337	0.894971897032835	0.841947169091604	0.90724399709727	0.89180870544642	0.890937714330118	0.905875000111807	0.920748768871362	0.796127732775053	0.887638663547837	0.899639963292159	0.898370522011166	0.878210626178958	0.935518868142966	0.884513882456044	0.879026175529214	0.842139424568574	0.872070150144735	0.885418694447351	0.896971094852038	0.873755640820654	0.892795502216708	0.834603816116507	0.898297839232298	0.90604432358581	0.869431767185318
FLAD1	0.374814793595624	0.381521939617855	0.384152487993461	0.376779525988427	0.385958032459202	0.383735139053696	0.379608319985356	0.36797279407546	0.381104451469152	0.361283092062472	0.376063265126274	0.386840623420917	0.373919798090398	0.374775167406496	0.381270275980449	0.380443146354349	0.366866297737092	0.367521714640861	0.388954818608344	0.392916232868905	0.380527598513312	0.374037721784575	0.380443146354349	0.386629908093139	0.385878299211716	0.367890172124537	0.371604307755875	0.384818402519249	0.386289471085002	0.371604307755875	0.372512912060215	0.384913029255338	0.378535924294132	0.383816464624609	0.372016381898416	0.365300539687158	0.380026392378011	0.378535924294132	0.388326344419936	0.37803407859062	0.365058222592506	0.373716111595232	0.371604307755875	0.385294305989722	0.380978187493152	0.39189763851258	0.378409257861189	0.379688823927274	0.369139134424693	0.381062140563915
NAT2	0.518360765197613	0.55602022975788	0.494626602203197	0.502635967187506	0.627630693541902	0.483938503039548	0.477243131357741	0.46578914172121	0.533148666402042	0.509089028220923	0.506437309831928	0.500219176731975	0.509827816237086	0.664767850131862	0.498819317595448	0.526524401412049	0.622146166690291	0.532301595782157	0.57252182327613	0.52990136333352	0.487528513067909	0.488408654777816	0.481188969945732	0.575784886755649	0.595806988912476	0.739193966960283	0.490882782223597	0.608773149578461	0.52184591011339	0.470278264888326	0.800083969019302	0.528902489793176	0.473934470696916	0.515473771512363	0.644080840886316	0.474406867345256	0.559902643782176	0.472969353696464	0.560574979916131	0.489283079628927	0.583231662435121	0.564563599574926	0.484037807788834	0.500562561239893	0.493648382846794	0.547992595781782	0.51458628367948	0.466306683636032	0.57065729547061	0.501009150453293
HMGB2	0.0882538595460136	0.0682108204725662	0.0809170758285514	0.0740311078485027	0.0645991193686682	0.0737307606219906	0.0818599363544852	0.0696940507072214	0.0764725844593003	0.062152377873965	0.0735869442152005	0.0726667421900513	0.0677600961687866	0.0677922491042217	0.0862215988887342	0.0796314799905751	0.0644606705651444	0.0650315698538071	0.0733446353730957	0.1183883036541	0.0690430161674219	0.0716490699743446	0.0695893281744985	0.0726312720264558	0.0710889664799819	0.0605946779999732	0.0685810042582021	0.0731827927919393	0.075228149811016	0.0786446134239574	0.0686858060647757	0.0756019569110936	0.0803755966313086	0.0945341654362967	0.0727732049529748	0.0669073296874328	0.070597170218346	0.0784348250583873	0.0825924433689885	0.0728991297777249	0.0656564691503169	0.102456336738516	0.0705799011522733	0.0745671876148798	0.0686162413220214	0.0735869442152005	0.0724698228432088	0.0687190243337193	0.0612633461540861	0.0712282564835632
CPS1	0.320328297617723	0.328214120106315	0.321723383408393	0.326919933589584	0.339093029745791	0.315659620843919	0.325836085913016	0.318146307600921	0.333699932584424	0.31159889059403	0.331005691546009	0.350390322553128	0.320024621020479	0.32680920868882	0.32617201313878	0.329807449840405	0.307837634927665	0.316515657115149	0.326437000223778	0.301806900354828	0.328938200132177	0.312010774974283	0.322874193893408	0.325529910961979	0.328938200132177	0.312423361882717	0.311932918912142	0.33713449298688	0.328325072967622	0.313463066422345	0.330617740155228	0.348969773577043	0.320252393857122	0.330037577950445	0.322343760950706	0.3094975129163	0.310503541247937	0.320808483581576	0.330733864489404	0.309317535110146	0.305605588806824	0.321297329088043	0.325029326190087	0.318038151029739	0.316812205637592	0.344595848145615	0.31513662593917	0.325946885069866	0.322418028818981	0.319799334025669
ATR	0.0201910933882804	0.0272870806658626	0.0265581377597538	0.0337522453208383	0.025915897320552	0.0239585934236471	0.0213385477071869	0.0203050941997133	0.0180958947934275	0.025206272808736	0.0139241658218238	0.0259545635363083	0.0386715968530993	0.0271588071016116	0.0203563697655998	0.027271537970647	0.0240222585434749	0.028663015394492	0.0164713908748434	0.0522658581336452	0.028588167720523	0.0208075085990501	0.040343674090441	0.0213181693489886	0.0158039235231358	0.0180390790891664	0.0253607666783782	0.027058124778883	0.0217108155891698	0.0177097065501813	0.0269908830658905	0.0275403290953268	0.0202405515259867	0.0185227398978655	0.0186842109468935	0.0277404127129257	0.0187682648245507	0.0225946164120651	0.0177097065501813	0.0234229861775988	0.0246240368454919	0.0333081865198654	0.0194179390372834	0.0212153591318717	0.0149916468311808	0.0273615764067092	0.020995701784341	0.0292325643017073	0.0381092451483045	0.0164433848106732
AHCTF1	0.134518965530821	0.167854136941457	0.159380504172295	0.164086981187694	0.163457282688062	0.151427834341657	0.150535181355521	0.164979778247866	0.154640231873946	0.174979359012648	0.154640231873946	0.178361730936916	0.159890960976251	0.165628893934396	0.165281763878042	0.164136145461131	0.164979778247866	0.158960343690813	0.145253387187737	0.157614069248738	0.151332327661643	0.156734141248261	0.14333691075019	0.136786160662492	0.155534728619723	0.172116604106559	0.141739248069755	0.174670088475024	0.15680707901874	0.137881797124131	0.168031174521477	0.158545033387715	0.139175311687144	0.144465553096741	0.168133377114942	0.146404324753275	0.162191896615301	0.153761830854204	0.153046631080696	0.133974147161677	0.167144937097401	0.112152895384869	0.164772896337083	0.139035806777274	0.171639263542307	0.179553232423293	0.138466573543556	0.160850395787405	0.149605628099284	0.13955440934695
TUG1	0.425708817774345	0.425181560394025	0.420984804149061	0.432959981569252	0.412618098420638	0.403790993597331	0.414327530356968	0.403188670574452	0.419726205529867	0.411871355388436	0.41797016767962	0.410825726028662	0.432379667186983	0.412618098420638	0.413970800183881	0.409476615983821	0.406210862706185	0.428385997359287	0.392444140379778	0.407344936918116	0.412618098420638	0.410221537125543	0.416125743368943	0.400356103467587	0.438742892814648	0.407829025974894	0.421821731198589	0.437890612347812	0.428880079576939	0.411310532884911	0.416519770905435	0.442381348542393	0.419809720986764	0.418098780082759	0.414369910785086	0.414674652304327	0.434405901751539	0.4374924341722	0.407829025974894	0.411355108784384	0.409517975027779	0.375940494206355	0.420815983442343	0.424522496538883	0.440251727015922	0.420551846967062	0.390493598551733	0.416606399055914	0.415994723473801	0.418537649685723
MRPL15	0.0784144150914518	0.0577746295917448	0.0731274145635871	0.0837298927961054	0.108461423808777	0.0827519323262871	0.0822524936504979	0.0545653331677177	0.0884017874157831	0.098407902643856	0.0763214870285236	0.0247808135512711	0.100671487663236	0.099827404058054	0.0819160620697177	0.0625291048161583	0.118411212336054	0.0887668839257143	0.0979295608392655	0.0846138098643732	0.0797309845594408	0.0887058515259688	0.0679094533390676	0.0984876572018163	0.0731654869519331	0.10364793268941	0.069573491480527	0.0294288598780266	0.097888934586668	0.0724886156335127	0.106437303692899	0.094198579438748	0.0768538553527164	0.0639747868808525	0.109735088060384	0.0783013576672718	0.094655558159297	0.0844303909990963	0.105626171649777	0.0793566182863494	0.1034788356188	0.100607321205978	0.0828692196347191	0.088686470904237	0.0795930163388443	0.0695566886960081	0.0910381297022685	0.0505919997371065	0.0924916971142926	0.0898651430432053
UBA52	0.0342107789558336	0.0369117548784577	0.0296721602304029	0.0290407268740943	0.0273928674575312	0.0443117332215995	0.0324290642831337	0.0468432540705097	0.0342565721613577	0.0267562026277306	0.0375869804814056	0.0515820612251745	0.104692274899252	0.0387131644452169	0.0325531633676997	0.0434226820631737	0.0244972137351855	0.0377686223620148	0.0390458794053131	0.0466827575923655	0.0390898023321452	0.0319763634974898	0.028354695813252	0.027101893504416	0.0390623171386609	0.0340885186804745	0.0409463616057148	0.0296011060379323	0.039432965150583	0.0345846674103209	0.0413528887259559	0.0438549459334043	0.0382062161304132	0.0344142254309871	0.0330007231124662	0.0343813240517741	0.0343655788336779	0.0419444891773913	0.0266674365011943	0.034523261061266	0.0353902427060417	0.056613930313148	0.0358435924196173	0.0385213565981372	0.0349605513246444	0.0361230516956411	0.0414743604597111	0.0322330080920651	0.0321385741791167	0.0336513976625642
AZIN1	0.153638010628586	0.151355978489978	0.144465553096741	0.159698853056086	0.147592156307821	0.161569679920192	0.172164898519616	0.169033744031597	0.148630598033785	0.140206799458894	0.152588787774943	0.152090652879584	0.149368808392824	0.143876939950763	0.152019182180429	0.163580589364443	0.135997520878239	0.159380504172295	0.143266592024194	0.129880195725132	0.160535259820655	0.150486130631132	0.153909364771972	0.146474726540001	0.126345396160178	0.144258986587227	0.147144080271438	0.134905163755891	0.165749119896439	0.143290060571096	0.152350951985168	0.153365002253399	0.157763679293389	0.148513339021859	0.150413356046991	0.135354427425639	0.144348305104264	0.151380694439034	0.156982099256392	0.152542304771803	0.134834593325171	0.137354113248553	0.150242536379768	0.1508492939523	0.145493248373353	0.154613423202497	0.153291647043291	0.137330897343534	0.130906999988114	0.144753485762844
KLF10	0.0585743204343035	0.068395991925271	0.0558330525762965	0.0600201571110206	0.05506671124376	0.0626835983616319	0.0654844885334957	0.0669540513710972	0.053931499296714	0.0533566146049365	0.0590037126646265	0.0600478164742661	0.0669229912467265	0.0502200524626904	0.0596816882140559	0.0550892289229636	0.0535354900155288	0.055602561350319	0.0602673247014822	0.0742337587881429	0.0664587526076668	0.0574174228392453	0.0669229912467265	0.0594432634458461	0.0576587954599836	0.0464184097089579	0.0635535828850586	0.0541795183709825	0.0643551345151484	0.0590559493785569	0.0445848298356365	0.0634945962271876	0.0576850563521524	0.0576458946384571	0.050001076593019	0.0582270551297038	0.0579427444453276	0.0560866242724984	0.0601845604291931	0.0659422858593246	0.0541457461886806	0.0547864697773366	0.063192959643005	0.0630338739641433	0.049312974593377	0.0533783242830276	0.0602534446048949	0.0634501497961395	0.0491827338684832	0.0570501874090175
TUSC2	0.0477655693195945	0.0443318475966035	0.0457082212988969	0.0434529513738311	0.0476252943283739	0.0496108963467724	0.0485758469898989	0.0325700488579798	0.046891577086052	0.0466628984989571	0.049263113719088	0.0493033549142251	0.0474373292966363	0.0480925977957794	0.0413528887259559	0.0525978431405583	0.0458844668446755	0.0413647849981899	0.0474667785744473	0.0458640536103961	0.0457776270597014	0.0478419925181028	0.0495395315354634	0.0457479732529858	0.0466827575923655	0.0474970414408595	0.0447704610048604	0.0487444720663609	0.0468432540705097	0.0457962712490315	0.0516257923034693	0.0450935831253141	0.0480729735727127	0.050384702257454	0.0522226920921401	0.0426458824893761	0.0469317928827389	0.0447304551763907	0.049845321739254	0.0479709794705639	0.0444437739232324	0.0505001131475713	0.0460256218159443	0.0482637913894393	0.0462333705775543	0.053885655951544	0.0436667269653034	0.0468117537470447	0.0481626119026811	0.044967910104597
CSRP2	0.0767772178502421	0.0630189012170845	0.0594843723065	0.0808961546629761	0.0677600961687866	0.0671373930718018	0.0714695627939465	0.0633584082163063	0.0826126487001166	0.0834693212362043	0.0648610507581736	0.0643398937943065	0.0542841435924507	0.0703013690826698	0.0691627822421491	0.0740684052095758	0.0678586826497866	0.0569744460633059	0.0666144485989592	0.056625107591145	0.0582153536192739	0.0780902603619777	0.0685128519316403	0.0525770223239377	0.0597351662479102	0.0710166518022637	0.062152377873965	0.0686162413220214	0.0620061319980063	0.0754717549499966	0.0731827927919393	0.0416525428294544	0.0933057337673693	0.0694542594361775	0.0713826568019358	0.0645232622870248	0.0567259592560116	0.06728468517572	0.0586005343432221	0.0582010978010752	0.0611247432437075	0.0579546781081529	0.0570382939210251	0.0644307640286325	0.0589374557769355	0.0691455773988079	0.0543427667340097	0.0747551483401677	0.0620508950487556	0.0673323797647771
RIPK4	0.0688013866736444	0.0613892346294552	0.0701961318762826	0.0594030573982797	0.0656564691503169	0.0633730760605086	0.0587159883050516	0.0676278996970383	0.0612208719281379	0.066762221965047	0.06014288683699	0.0730753175441882	0.0740863526531404	0.0722694320359072	0.0598565806424299	0.078979615280965	0.0646746040769309	0.0584405507598908	0.0694027192913725	0.055602561350319	0.063436520958402	0.065499594077536	0.0543892315723102	0.0584944101679389	0.0722349888060034	0.0775115450303538	0.0595485911840877	0.0726667421900513	0.067462759401977	0.0662329374659514	0.0758207760217566	0.065436435167993	0.0625291048161583	0.0707596895944552	0.0667947960875391	0.0692811951187462	0.068890385855713	0.0651394792797138	0.0656256524116708	0.059029331899769	0.0670867321341415	0.068159953999084	0.0602395613664247	0.0749083314822505	0.0565291245867846	0.0678762457273537	0.0627421513072068	0.0633280594890923	0.0712628582442996	0.0677080375462434
FGG	0.390278108917434	0.401772769049671	0.38608226219265	0.39560117530603	0.367478769849437	0.402582366188211	0.275860968439051	0.357414775221628	0.412086575892126	0.411490909795342	0.319379376326943	0.329054258235916	0.426248010295804	0.344879475819006	0.395129514869373	0.415651247371731	0.476402869822993	0.413970800183881	0.428428796887357	0.386289471085002	0.372974698635422	0.384867400009803	0.372848027502953	0.418898785563243	0.430037429221034	0.461485227498819	0.394204294623675	0.421161630543137	0.417528701791638	0.400441093086861	0.460668111541	0.429416678389732	0.385798435829094	0.393737698282448	0.390155351983685	0.379688823927274	0.422548842602098	0.3834789833709	0.429991494523891	0.394422230781287	0.413881963661888	0.454070458868375	0.386757550157734	0.391981328560434	0.374814793595624	0.360800889960261	0.418626685465433	0.247685315862435	0.46382160294733	0.424217144979226
LAMA5	0.516016916643053	0.518566269482306	0.515521167577539	0.51508407331418	0.514633739711028	0.519673051782016	0.515032418914418	0.513319596017336	0.526621185544711	0.517452282135403	0.509089028220923	0.521944888546552	0.513271647802622	0.51790602499338	0.500758552104258	0.501447747234929	0.520802435820427	0.524781227770311	0.544075104069856	0.518670500597786	0.513761052885021	0.514537460571645	0.521507999174678	0.528558718450573	0.527216949637747	0.508635956458251	0.52920785097168	0.509827816237086	0.51851533053791	0.513761052885021	0.51897449557633	0.521258220635703	0.507544873296318	0.519518492979769	0.514293248871658	0.518670500597786	0.523148967522135	0.523204446860743	0.518408503280562	0.533348820999545	0.51862049703156	0.510878042627536	0.516068924944267	0.518256405984289	0.518766332142083	0.513370544378735	0.529554733331738	0.507494700965847	0.504288123825531	0.529996388926835
GC	0.438521025358	0.443063541888117	0.423076865306041	0.443493988710566	0.465359196696654	0.424693307332785	0.404218561214508	0.407829025974894	0.440754386105865	0.433319085524116	0.442524525360684	0.450200120862162	0.439564364826141	0.495178051012968	0.418626685465433	0.434539254340648	0.489283079628927	0.432786541087275	0.466883532558017	0.449466923463413	0.398599218233026	0.43525701937953	0.411747000824404	0.418626685465433	0.476605098683662	0.494374437326046	0.418942526324293	0.454682602179095	0.442477167225384	0.438873223000635	0.496115216636908	0.45402453607483	0.42285877357002	0.439097736351609	0.465505901301615	0.40578480784522	0.462579222529487	0.427052571936434	0.445570330350835	0.427718842051719	0.457405084437721	0.47907408786871	0.407482674879085	0.418186331600344	0.405387816885331	0.472102879110544	0.436429020182386	0.384441194807158	0.472248858450424	0.45332514454582
MMP9	0.302412355392423	0.273115313090308	0.308205219811501	0.257644838285506	0.243591737182254	0.249220833746873	0.292445177666809	0.241945407584977	0.251332667092897	0.235593569128357	0.285866530349983	0.264082485464897	0.277783799460252	0.282016822308737	0.261468852292007	0.284022794842847	0.224307207145934	0.241622027730375	0.19867156372676	0.232019817622282	0.255768849704151	0.234809882476256	0.250343031009717	0.260243814874314	0.256017161921537	0.272069314308946	0.238861261461639	0.242255869860856	0.300266291807355	0.252474773409472	0.270550350267005	0.224962171292634	0.264437331351761	0.282187771432168	0.251070458541836	0.277140703930216	0.278216913708883	0.242908077971892	0.27573054370713	0.239494345583007	0.235891635149432	0.277914716416348	0.232716077279764	0.258783549817167	0.245893420531474	0.294986030806352	0.216222344022321	0.265518547814907	0.24778095684683	0.230221844109078
SMC6	0.516314849592515	0.56492646956864	0.565958931722015	0.480712788816008	0.511784983321366	0.575942501836067	0.556701263897704	0.544730908288672	0.496556952377078	0.514244403806795	0.541187458619431	0.597529359589971	0.562657915542079	0.499791447266741	0.510477457534656	0.524881842439687	0.511735310134405	0.44124188791145	0.484183368578999	0.578634221766658	0.527019558120254	0.550613571753811	0.581302923515571	0.550717011926082	0.586372839183019	0.552818523578863	0.520946673430165	0.538228351415314	0.539394650003764	0.548196890033414	0.514488377571207	0.540300543874433	0.521458243188276	0.539897754694504	0.548755948462384	0.463916042851511	0.591511398066179	0.516957410437189	0.594234954061112	0.553534608321854	0.49034380183664	0.467977191174582	0.523548959238999	0.540300543874433	0.538426850047378	0.560729813791356	0.542043793340099	0.55689688682501	0.51862049703156	0.565547286910994
TRIM24	0.206389742121345	0.2167465832504	0.208407301167789	0.192881852583814	0.216398739948125	0.208294187696205	0.223716342421698	0.18456857141073	0.20572030756326	0.193701515387168	0.201445268234901	0.214153777823156	0.207238589462456	0.19758452266078	0.215032203101249	0.212260422471619	0.203484312825972	0.174007963418171	0.211052749684934	0.179835144622837	0.212569617844211	0.204172930437456	0.215346629466822	0.216309357831029	0.20941206577138	0.197451323811965	0.19635855173078	0.222183377457872	0.218698452388324	0.198810499391522	0.207403147021453	0.209385947852415	0.201253777493294	0.210276932799623	0.195683518717879	0.167675324569256	0.207841217469627	0.212484153266267	0.216860023844784	0.201227600801861	0.196228091864805	0.195793420275353	0.196996808485664	0.212713206790308	0.195381702532137	0.226870855459677	0.19867156372676	0.211612647029604	0.201551507027832	0.206746448351194
DKK3	0.222125201964324	0.207734166820664	0.234287821876793	0.233018727684844	0.228806089679522	0.246142124351226	0.196594942929271	0.233811174498303	0.225962871621964	0.240394329209888	0.24021952991954	0.224989916234359	0.178592441494654	0.189247762573042	0.233325794462843	0.234471318589511	0.200436726652603	0.231026328030646	0.211640288527505	0.256017161921537	0.234050285267663	0.235826781736395	0.242378817343122	0.227168592491118	0.229678882643947	0.176128735291305	0.225454625486416	0.225604454895677	0.208151562470184	0.260852279810245	0.185188125642852	0.215931960398976	0.250749762106077	0.221096096894541	0.198125804261666	0.222982606228278	0.214714688420042	0.22445653538648	0.207705447806947	0.232019817622282	0.204313106089964	0.230489003022878	0.225604454895677	0.225875458157958	0.235563483404453	0.220772501832548	0.225846689834548	0.230665949994394	0.208627945837584	0.241130185765068
PPT1	0.196005920688947	0.206584402375137	0.190495981787874	0.202078597599964	0.183575875503608	0.180044060865801	0.199234720323876	0.191523760008674	0.186281650731504	0.189222006274263	0.202799377967227	0.185033540500276	0.228714989016695	0.184929799210419	0.187363548919842	0.180946241138696	0.179352327666075	0.187203961256439	0.23289550522648	0.190330059355344	0.190655693042803	0.186493881123043	0.192187864349766	0.19753406743282	0.186253807215002	0.16634699930971	0.196199970366988	0.18870950156703	0.195546910243823	0.207377420768879	0.172265396456454	0.185813610533758	0.212629097248713	0.1892739907234	0.175614305872216	0.183347994033896	0.186703372037948	0.191730631782514	0.174543980686619	0.198810499391522	0.181792576460778	0.185711654605671	0.191812929502438	0.215817372295255	0.203873281073746	0.1976920716965	0.176307644645633	0.202078597599964	0.180426778858139	0.183090582750488
MAPK8IP2	0.190330059355344	0.178048074007327	0.193917686502168	0.190574326176117	0.193596634475331	0.154979634225153	0.168832553326132	0.192669752591727	0.191128750274201	0.174644928999617	0.194957213443635	0.24834414099497	0.159404985311987	0.196867480991716	0.171561209364541	0.199047364438831	0.184647701637182	0.193835326679717	0.180684719988896	0.166297857218124	0.190710553329315	0.164570402088166	0.155222073948713	0.192430244894456	0.182569137513423	0.214239863131374	0.181487516357559	0.224570937905432	0.162268509391175	0.188873556576804	0.19352100555591	0.192187864349766	0.179965413409724	0.183890147583151	0.186994009405652	0.174113057127241	0.183549576535334	0.174285315294511	0.188444350270738	0.162191896615301	0.182334366660413	0.219723878636476	0.190385436657337	0.176454858999624	0.188419064253811	0.203596587636893	0.177643404702798	0.174136563446601	0.197559414042715	0.216019010130338
